,Timestamp,Rain_mm,DailyRain_mm,WindSpeed_mean,Chlorophyll_ugL,Depth_m,DissolvedOxygen_mgL,DO_Saturation_percent,pH,Salinity_psu,Conductivity_mScm,Temperature_C,Turbidity_NTU
9579,2025/3/10 22:00,0,187.201,0.558,2.12,0.18,3.52,54.6,7.68,26.81,42.021,30.675,5.19
9580,2025/3/10 22:10,0,187.201,1.181,2.11,0.18,3.49,54.04,7.67,26.56,41.663,30.672,5.23
9581,2025/3/10 22:20,0,187.201,0.96,2.07,0.178,3.47,53.66,7.67,26.56,41.661,30.672,5.38
9582,2025/3/10 22:30,0,187.201,0.561,2.07,0.177,3.44,53.15,7.67,26.43,41.478,30.645,5.08
9583,2025/3/10 22:40,0,187.201,0.581,2.06,0.176,3.41,52.71,7.66,26.3,41.304,30.636,4.92
9584,2025/3/10 22:50,0,187.201,0.712,2.06,0.177,3.38,52.06,7.65,26.06,40.959,30.611,4.59
9585,2025/3/10 23:00,0,187.201,1.157,2.11,0.175,3.34,51.49,7.64,26.07,40.975,30.641,4.73
9586,2025/3/10 23:10,0,187.201,1.412,2.08,0.175,3.32,51.15,7.65,25.87,40.695,30.619,4.57
9587,2025/3/10 23:20,0,187.201,1.527,2.13,0.175,3.32,51.06,7.64,25.76,40.531,30.575,4.38
9588,2025/3/10 23:30,0,187.201,2.142,2.08,0.176,3.3,50.73,7.63,25.66,40.384,30.581,4.38
9589,2025/3/10 23:40,0,187.201,2.002,2.08,0.179,3.28,50.45,7.62,25.45,40.098,30.576,4.28
9590,2025/3/10 23:50,0,187.201,1.589,2.09,0.179,3.26,49.96,7.62,25.05,39.529,30.543,3.82
9591,2025/3/11 0:00,0,187.201,1.222,2.14,0.176,3.18,48.7,7.6,24.79,39.154,30.573,4.52
9592,2025/3/11 0:10,0,0,1.345,2.19,0.175,3.13,47.98,7.6,24.77,39.131,30.612,4.85
9593,2025/3/11 0:20,0,0,0.842,2.15,0.174,3.17,48.31,7.58,24.32,38.484,30.498,4.27
9594,2025/3/11 0:30,0,0,0.972,2.13,0.173,3.11,47.43,7.59,24.19,38.308,30.562,4.61
9595,2025/3/11 0:40,0,0,1.564,2.31,0.171,3.08,46.96,7.57,24.06,38.114,30.559,5.14
9596,2025/3/11 0:50,0,0,1.405,2.24,0.168,3.08,46.91,7.57,23.91,37.9,30.518,4.67
9597,2025/3/11 1:00,0,0,1.077,2.09,0.168,3.06,46.5,7.56,23.63,37.497,30.475,4.51
9598,2025/3/11 1:10,0,0,0.917,2.11,0.168,3.08,46.63,7.55,23.37,37.124,30.423,3.95
9599,2025/3/11 1:20,0,0,0.914,2.21,0.167,3.05,46.16,7.54,23.14,36.796,30.393,4.11
9600,2025/3/11 1:30,0,0,1.335,2.18,0.167,3.03,45.8,7.54,22.92,36.479,30.385,4.07
9601,2025/3/11 1:40,0,0,1.494,2.23,0.167,3.02,45.55,7.53,22.72,36.193,30.372,4.06
9602,2025/3/11 1:50,0,0,1.439,2.17,0.165,3.01,45.39,7.53,22.57,35.974,30.365,4.01
9603,2025/3/11 2:00,0,0,1.539,2.23,0.164,2.99,45.05,7.52,22.38,35.707,30.371,3.95
9604,2025/3/11 2:10,0,0,1.769,2.25,0.164,3.01,45.2,7.53,22.13,35.337,30.343,3.86
9605,2025/3/11 2:20,0,0,1.181,2.35,0.163,3.03,45.47,7.52,21.91,35.021,30.301,3.75
9606,2025/3/11 2:30,0,0,1.022,2.38,0.162,3.02,45.22,7.52,21.82,34.89,30.302,3.84
9607,2025/3/11 2:40,0,0,1.116,2.45,0.161,3.07,45.86,7.52,21.55,34.506,30.244,3.49
9608,2025/3/11 2:50,0,0,1.135,2.47,0.16,3.06,45.73,7.51,21.39,34.272,30.241,3.59
9609,2025/3/11 3:00,0,0,1.45,2.47,0.159,3.11,46.31,7.52,21.14,33.91,30.179,3.34
9610,2025/3/11 3:10,0,0,1.269,2.55,0.159,3.08,45.91,7.51,21.08,33.816,30.233,3.73
9611,2025/3/11 3:20,0,0,1.57,2.55,0.159,3.09,46.07,7.51,20.9,33.556,30.227,3.76
9612,2025/3/11 3:30,0,0,1.683,2.56,0.16,3.14,46.68,7.51,20.65,33.192,30.182,3.54
9613,2025/3/11 3:40,0,0,1.484,2.7,0.159,3.14,46.64,7.51,20.44,32.888,30.187,3.53
9614,2025/3/11 3:50,0,0,1.897,2.63,0.16,3.15,46.7,7.51,20.27,32.647,30.208,3.55
9615,2025/3/11 4:00,0,0,0.936,2.67,0.16,3.18,47.17,7.51,19.97,32.206,30.197,3.7
9616,2025/3/11 4:10,1.68,1.68,0.815,2.85,0.159,3.24,47.84,7.51,19.58,31.626,30.159,3.76
9617,2025/3/11 4:20,4.8,6.48,0.704,3.06,0.162,3.15,46.36,7.51,19.26,31.161,30.124,3.39
9618,2025/3/11 4:30,4.8,11.28,0.719,3.07,0.166,3.29,48.42,7.51,19.69,31.788,29.977,4.29
9619,2025/3/11 4:40,6.48,17.76,0.965,2.83,0.168,3.29,48.47,7.52,19.73,31.842,29.988,4.3
9620,2025/3/11 4:50,9.12,26.88,0.974,2.65,0.169,3.23,47.88,7.52,20.31,32.698,30.033,3.64
9621,2025/3/11 5:00,9.6,36.48,0.998,2.51,0.171,3.27,48.34,7.52,20.51,32.98,29.985,3.6
9622,2025/3/11 5:10,7.92,44.4,0.646,2.45,0.173,3.28,48.65,7.53,20.88,33.511,29.904,3.74
9623,2025/3/11 5:20,4.8,49.2,0.468,2.4,0.173,3.23,47.88,7.53,21.32,34.151,29.804,4.19
9624,2025/3/11 5:30,4.8,54,1.126,2.04,0.176,3.77,56.03,7.6,22.17,35.378,29.737,4.17
9625,2025/3/11 5:40,3.12,57.12,1.282,2.43,0.174,3.08,46.46,7.56,23.57,37.392,30.035,12.64
9626,2025/3/11 5:50,0.96,58.08,1.538,2.16,0.179,3.21,48.73,7.59,24.88,39.264,29.983,11.39
9627,2025/3/11 6:00,3.12,61.2,1.165,2.24,0.183,3.19,48.51,7.6,25.3,39.857,30.049,14.03
9628,2025/3/11 6:10,4.8,66,0.486,2.28,0.186,3.17,48.4,7.61,25.39,40.001,30.277,10.83
9629,2025/3/11 6:20,4.8,70.8,0.601,2.56,0.179,3.15,48.11,7.61,25.5,40.155,30.273,20.48
9630,2025/3/11 6:30,4.8,75.6,0.901,2.69,0.18,3.2,48.85,7.62,25.7,40.435,30.22,25.16
9631,2025/3/11 6:40,4.8,80.4,1.507,2.56,0.182,3.37,51.54,7.66,26.27,41.226,30.095,19.6
9632,2025/3/11 6:50,4.32,84.721,1.928,3.09,0.184,3.46,53.05,7.68,26.68,41.81,30.029,38.51
9633,2025/3/11 7:00,1.68,86.401,1.836,3.05,0.187,3.58,54.94,7.71,27.22,42.559,29.872,44.79
9634,2025/3/11 7:10,0,86.401,1.046,3.09,0.19,3.73,57.21,7.74,27.7,43.225,29.672,42.32
9635,2025/3/11 7:20,0,86.401,0.681,3.62,0.191,3.95,60.41,7.79,28.15,43.847,29.418,57.41
9636,2025/3/11 7:30,0,86.401,0.866,3.34,0.193,4.12,63.05,7.82,28.55,44.389,29.265,50.54
9637,2025/3/11 7:40,0,86.401,1.676,2.98,0.194,4.27,65.36,7.85,28.96,44.957,29.123,60.02
9638,2025/3/11 7:50,0,86.401,2.215,2.92,0.2,4.42,67.67,7.9,29.48,45.679,29.08,41.15
9639,2025/3/11 8:50,0,86.401,2.406,2.24,0.206,4.88,75.62,8.08,31.02,47.807,29.258,18.85
9640,2025/3/11 9:00,0,86.401,2.293,2.28,0.202,4.92,76.45,8.11,31.27,48.162,29.383,22.51
9641,2025/3/11 9:10,0,86.401,2.271,2.08,0.198,4.94,76.95,8.13,31.37,48.293,29.486,17.62
9642,2025/3/11 9:20,0,86.401,2.381,1.95,0.196,4.96,77.64,8.16,31.55,48.553,29.646,16
9643,2025/3/11 9:30,0,86.401,2.243,1.88,0.197,4.97,77.77,8.17,31.58,48.599,29.656,16.82
9644,2025/3/11 9:40,0,86.401,2.269,1.81,0.197,4.98,78.07,8.18,31.64,48.682,29.716,12.7
9645,2025/3/11 9:50,0,86.401,1.181,1.83,0.198,4.98,78.07,8.19,31.69,48.747,29.77,11.57
9646,2025/3/11 10:00,0,86.401,1.647,1.64,0.199,5,78.45,8.2,31.71,48.782,29.79,9.69
9647,2025/3/11 10:10,0,86.401,1.457,1.61,0.208,5,78.44,8.21,31.69,48.753,29.781,7.8
9648,2025/3/11 10:20,0,86.401,1.512,1.74,0.217,4.95,77.7,8.19,31.72,48.796,29.825,6.64
9649,2025/3/11 10:30,0,86.401,1.076,1.91,0.222,4.91,76.77,8.18,31.52,48.512,29.668,9.46
9650,2025/3/11 10:40,0,86.401,1.441,1.89,0.217,4.78,74.58,8.14,31.43,48.383,29.569,10.64
9651,2025/3/11 10:50,0,86.401,1.571,1.87,0.217,4.71,73.61,8.13,31.36,48.293,29.618,13.18
9652,2025/3/12 10:10,0,28.8,1.629,2.05,0.252,5.16,79.7,8.18,31.53,48.495,28.899,9.78
9653,2025/3/12 10:20,0,28.8,1.704,1.92,0.243,5.17,80.1,8.19,31.57,48.559,29.023,6.72
9654,2025/3/12 10:30,0,28.8,1.863,2.07,0.237,5.16,79.91,8.19,31.54,48.516,29.006,7.74
9655,2025/3/12 10:40,0,28.8,3.043,2.25,0.228,5.15,79.67,8.19,31.53,48.501,29.012,6.36
9656,2025/3/12 10:50,0,28.8,2.774,2.29,0.229,5.17,79.98,8.19,31.54,48.51,28.992,6.54
9657,2025/3/12 11:00,0,28.8,2.489,2.46,0.229,5.07,78.21,8.17,31.46,48.395,28.826,10.6
9658,2025/3/12 11:10,0,28.8,2.676,2.54,0.235,5.01,77.34,8.16,31.43,48.36,28.843,11.57
9659,2025/3/12 11:20,0,28.8,2.207,2.45,0.235,4.87,75.14,8.14,31.36,48.259,28.864,15.1
9660,2025/3/12 11:30,2.4,31.2,1.869,2.54,0.237,4.86,74.89,8.12,31.2,48.033,28.872,16.15
9661,2025/3/12 11:40,2.4,33.6,2.406,2.68,0.23,4.75,72.99,8.08,30.91,47.642,28.825,17.37
9662,2025/3/12 11:50,5.76,39.36,2.375,2.65,0.23,4.69,72.13,8.06,30.81,47.505,28.796,18.36
9666,2025/3/12 12:00,15.6,54.96,1.448,2.61,0.227,4.67,71.69,8.05,30.68,47.321,28.756,18.78
9667,2025/3/12 12:10,16.8,71.76,0.987,2.59,0.234,4.62,70.73,8.03,30.45,47.007,28.73,21.6
9668,2025/3/12 12:20,16.8,88.56,1.678,3.09,0.258,4.45,67.82,7.96,29.44,45.606,28.753,23.78
9669,2025/3/12 12:30,14.4,102.96,1.154,2.85,0.242,4.47,68.22,7.95,29.65,45.9,28.763,22.58
9670,2025/3/12 12:40,14.4,117.36,1.63,2.85,0.241,4.37,66.43,7.91,29.07,45.089,28.784,21.63
9671,2025/3/12 12:50,11.04,128.4,0.977,3.21,0.236,4.36,66.39,7.91,29.02,45.028,28.805,26.55
9672,2025/3/12 13:00,1.2,129.6,0.761,3.02,0.232,4.23,64.3,7.85,28.44,44.218,28.868,28.98
9673,2025/3/12 13:10,0,129.6,1.744,3.11,0.228,4.09,61.96,7.81,27.82,43.367,28.952,27.26
9674,2025/3/12 13:20,0,129.6,1.176,2.99,0.226,3.9,58.89,7.75,27.02,42.24,29.096,25.54
9675,2025/3/12 13:30,0,129.6,2.377,3.05,0.222,3.77,56.78,7.71,26.3,41.235,29.128,25.56
9676,2025/3/12 13:40,0,129.6,1.658,3.17,0.219,3.81,57.41,7.7,26.26,41.186,29.189,22.62
9677,2025/3/12 13:50,0,129.6,1.435,3.16,0.212,3.78,56.95,7.68,25.77,40.492,29.256,24.41
9678,2025/3/12 14:00,0,129.6,1.445,3.19,0.208,3.81,57.27,7.67,25.42,39.998,29.294,25.43
9679,2025/3/12 14:10,0,129.6,1.61,2.96,0.204,3.81,57.34,7.68,25.45,40.049,29.391,19.7
9680,2025/3/12 14:20,0,129.6,1.464,2.99,0.201,3.79,57.09,7.66,25.2,39.695,29.45,18.94
9681,2025/3/12 14:30,0,129.6,1.14,2.86,0.197,3.75,56.44,7.65,24.95,39.344,29.516,12.36
9682,2025/3/12 14:40,0,129.6,1.491,3.09,0.197,3.75,56.24,7.64,24.53,38.74,29.518,21.05
9683,2025/3/12 14:50,0,129.6,2.182,2.74,0.194,3.72,55.89,7.65,24.51,38.728,29.617,10.15
9684,2025/3/12 15:00,0,129.6,2.335,2.83,0.192,3.65,54.87,7.64,24.38,38.531,29.615,8.88
9685,2025/3/12 15:10,0,129.6,1.714,2.62,0.191,3.64,54.72,7.64,24.01,38.016,29.678,7.64
9686,2025/3/12 15:20,0,129.6,1.488,2.6,0.19,3.64,54.63,7.63,23.72,37.598,29.718,7.16
9687,2025/3/12 15:30,0,129.6,1.391,2.75,0.191,3.64,54.57,7.62,23.46,37.229,29.704,6.27
9688,2025/3/12 15:40,0,129.6,1.463,2.75,0.19,3.63,54.21,7.6,23.08,36.681,29.747,5.55
9689,2025/3/12 15:50,0,129.6,1.528,2.79,0.19,3.61,53.9,7.6,22.83,36.333,29.738,5.3
9690,2025/3/12 16:00,0,129.6,1.115,2.89,0.189,3.6,53.76,7.59,22.6,36.004,29.776,5.12
9691,2025/3/12 16:10,0,129.6,1.245,2.85,0.191,3.6,53.61,7.59,22.41,35.718,29.783,4.83
9692,2025/3/12 16:20,0,129.6,0.782,2.78,0.189,3.59,53.51,7.59,22.23,35.466,29.82,4.96
9693,2025/3/12 16:30,0,129.6,1.876,2.92,0.189,3.57,53.12,7.58,22.13,35.322,29.831,5.05
9694,2025/3/12 16:40,0,129.6,1.474,3.04,0.19,3.58,53.24,7.58,21.9,34.991,29.858,5.05
9695,2025/3/12 16:50,0,129.6,1.248,3.1,0.19,3.59,53.32,7.59,21.69,34.687,29.864,4.51
9696,2025/3/12 17:00,0,129.6,1.142,3.46,0.189,3.61,53.56,7.57,21.49,34.393,29.866,4.49
9697,2025/3/12 17:10,0,129.6,1.141,3.05,0.188,3.61,53.51,7.58,21.25,34.056,29.861,4.4
9698,2025/3/12 17:20,0,129.6,1.522,3.11,0.187,3.6,53.46,7.58,21.46,34.351,29.859,4.24
9699,2025/3/12 17:30,0,129.6,1.926,3.32,0.188,3.59,53.33,7.58,21.46,34.352,29.872,4.18
9700,2025/3/12 17:40,0,129.6,1.652,3.15,0.191,3.63,53.89,7.59,21.53,34.459,29.843,4.3
9701,2025/3/12 17:50,0,129.6,1.066,3.32,0.192,3.57,53.09,7.59,21.86,34.933,29.81,4.17
9702,2025/3/12 18:00,0,129.6,1.032,3.18,0.195,3.64,54.18,7.58,21.93,35.031,29.777,4.07
9703,2025/3/12 18:10,0,129.6,1.238,3.2,0.196,3.65,54.37,7.58,22.04,35.194,29.799,3.95
9704,2025/3/12 18:20,0,129.6,1.136,3.38,0.199,3.69,55.07,7.59,22.34,35.626,29.825,4.05
9705,2025/3/12 18:30,0,129.6,1.088,3.32,0.201,3.74,55.75,7.61,22.54,35.905,29.751,3.65
9706,2025/3/12 18:40,0,129.6,1.011,3.39,0.2,3.75,55.84,7.61,22.74,36.195,29.686,3.87
9707,2025/3/12 18:50,0,129.6,0.884,2.95,0.2,3.59,53.77,7.61,23.55,37.353,29.676,4.46
9708,2025/3/12 19:00,0,129.6,0.673,2.78,0.198,3.47,52.21,7.62,24.26,38.365,29.711,4.92
9709,2025/3/12 19:10,0,129.6,0.815,2.69,0.19,3.5,52.72,7.65,24.82,39.159,29.676,6.12
9710,2025/3/12 19:20,0,129.6,0.539,2.71,0.181,3.61,54.53,7.65,25.31,39.86,29.574,5.5
9711,2025/3/12 19:30,0,129.6,0.872,2.71,0.193,3.64,54.89,7.65,25.45,40.051,29.53,5.5
9712,2025/3/12 19:40,0,129.6,0.813,2.5,0.199,3.65,55.14,7.66,25.57,40.222,29.476,5.28
9713,2025/3/12 19:50,0,129.6,0.702,2.45,0.203,3.64,54.97,7.67,25.67,40.359,29.472,6.11
9714,2025/3/12 20:00,0,129.6,0.481,2.47,0.206,3.65,55.07,7.67,25.74,40.465,29.455,5.75
9715,2025/3/12 20:10,0,129.6,0.601,2.57,0.217,3.73,56.31,7.68,25.91,40.696,29.427,6.41
9716,2025/3/12 20:20,0,129.6,0.906,2.71,0.225,3.83,57.91,7.7,26.1,40.967,29.385,7.31
9717,2025/3/12 20:30,0,129.6,0.869,2.69,0.225,3.9,58.93,7.72,26.34,41.308,29.35,7.19
9718,2025/3/12 20:40,0,129.6,1.102,2.8,0.227,3.95,59.77,7.73,26.66,41.754,29.304,6.17
9719,2025/3/12 20:50,0,129.6,1.36,2.63,0.227,3.94,59.69,7.74,26.96,42.171,29.251,6.63
9720,2025/3/12 21:00,0,129.6,1.318,2.54,0.229,3.94,59.67,7.74,27.16,42.454,29.222,6.81
9721,2025/3/12 21:10,0,129.6,1.139,2.53,0.228,3.96,60.05,7.76,27.25,42.577,29.171,4.91
9722,2025/3/12 21:20,0,129.6,1.37,2.6,0.226,4.02,60.93,7.76,27.42,42.816,29.15,4.73
9723,2025/3/12 21:30,0,129.6,1.418,2.56,0.224,4.06,61.52,7.77,27.51,42.936,29.085,4.55
9724,2025/3/12 21:40,0,129.6,1.661,2.58,0.223,4.06,61.52,7.78,27.59,43.042,29.046,4.34
9725,2025/3/12 21:50,0,129.6,1.718,2.49,0.223,4.02,60.77,7.77,27.42,42.799,28.988,4.25
9726,2025/3/12 22:00,0,129.6,1.761,2.53,0.225,4.07,61.56,7.77,27.48,42.894,29.025,4.49
9727,2025/3/12 22:10,0,129.6,1.521,2.5,0.226,4.05,61.25,7.77,27.42,42.799,28.986,4.06
9728,2025/3/12 22:20,0,129.6,1.772,2.36,0.233,3.99,60.4,7.76,27.25,42.565,29.03,4.55
9729,2025/3/12 22:30,0,129.6,1.893,2.5,0.236,3.87,58.57,7.74,27.13,42.397,29.052,5.6
9730,2025/3/12 22:40,0,129.6,1.839,2.31,0.24,3.9,59.01,7.74,27.2,42.496,29.099,4.87
9731,2025/3/12 22:50,0,129.6,1.499,2.26,0.244,3.92,59.15,7.75,26.65,41.732,29.107,3.89
9732,2025/3/12 23:00,0,129.6,1.601,2.35,0.248,3.82,57.67,7.72,26.48,41.488,29.22,3.98
9733,2025/3/12 23:10,0,129.6,1.563,2.25,0.25,3.8,57.37,7.71,26.26,41.176,29.203,4.35
9734,2025/3/12 23:20,0,129.6,1.884,2.37,0.249,3.74,56.31,7.7,26.1,40.958,29.202,4.33
9735,2025/3/12 23:30,0,129.6,1.84,2.34,0.248,3.65,54.97,7.69,25.82,40.559,29.192,4.51
9736,2025/3/12 23:40,0,129.6,1.974,5.07,0.249,3.58,53.89,7.68,25.69,40.375,29.242,40.28
9737,2025/3/12 23:50,0,129.6,1.925,2.36,0.249,3.56,53.42,7.67,25.43,40.007,29.211,6.35
9738,2025/3/13 0:00,0,129.6,2,2.21,0.25,3.54,53.06,7.66,25.3,39.829,29.224,4.06
9739,2025/3/13 0:10,0,0,2.547,2.15,0.252,3.49,52.3,7.65,25.23,39.729,29.24,4.33
9740,2025/3/13 0:20,0,0,2.719,2.21,0.252,3.48,52.08,7.65,25.03,39.448,29.211,4.63
9741,2025/3/13 0:30,0,0,2.614,2.34,0.252,3.44,51.51,7.64,24.87,39.223,29.213,14.13
9742,2025/3/13 0:40,0,0,2.662,2.33,0.252,3.41,51.04,7.63,24.69,38.97,29.22,4.71
9743,2025/3/13 0:50,0,0,2.636,2.26,0.254,3.43,51.09,7.63,24.31,38.424,29.184,4.48
9744,2025/3/13 1:00,0,0,2.933,2.28,0.254,3.4,50.72,7.63,24.13,38.167,29.199,4.49
9745,2025/3/13 1:10,0,0,2.37,2.44,0.25,3.36,50.02,7.61,23.79,37.679,29.192,4.43
9746,2025/3/13 1:20,0,0,2.577,2.4,0.249,3.31,49.27,7.6,23.64,37.462,29.238,4.36
9747,2025/3/13 1:30,0,0,2.192,2.34,0.246,3.29,48.88,7.6,23.39,37.112,29.24,4.2
9748,2025/3/13 1:40,0,0,2.293,2.42,0.241,3.33,49.35,7.6,23.06,36.636,29.171,3.94
9749,2025/3/13 1:50,0,0,2.25,2.51,0.237,3.28,48.54,7.6,22.9,36.403,29.221,4.23
9750,2025/3/13 2:00,0,0,2.274,2.51,0.233,3.28,48.47,7.58,22.64,36.033,29.209,4.16
9751,2025/3/13 2:10,0,0,2.77,2.45,0.23,3.27,48.35,7.59,22.4,35.694,29.198,4.3
9752,2025/3/13 2:20,0,0,2.608,2.54,0.226,3.29,48.42,7.58,22.17,35.355,29.157,4
9753,2025/3/13 2:30,0,0,2.602,2.41,0.225,3.29,48.41,7.58,21.99,35.092,29.128,4.16
9754,2025/3/13 2:40,1.92,1.92,2.623,2.46,0.223,3.34,49.03,7.58,21.72,34.711,29.082,3.93
9755,2025/3/13 2:50,2.4,4.32,2.594,2.55,0.221,3.31,48.58,7.57,21.63,34.576,29.091,4.13
9756,2025/3/13 3:00,2.4,6.72,2.162,2.54,0.215,3.33,48.81,7.57,21.36,34.181,29.059,3.75
9757,2025/3/13 3:10,2.4,9.12,1.922,2.66,0.208,3.36,49.16,7.57,21.13,33.846,29.03,3.87
9758,2025/3/13 3:20,2.4,11.52,1.9,2.69,0.204,3.31,48.33,7.56,20.98,33.63,29.076,3.94
9759,2025/3/13 3:30,2.4,13.92,1.354,2.73,0.2,3.33,48.53,7.57,20.69,33.214,29.054,3.88
9760,2025/3/13 3:40,0.48,14.4,1.199,2.82,0.2,3.31,48.26,7.56,20.49,32.927,29.094,4.08
9761,2025/3/13 3:50,0,14.4,1.566,2.94,0.2,3.36,48.84,7.56,20.17,32.457,29.051,3.98
9762,2025/3/13 4:00,0,14.4,2.108,3.03,0.2,3.41,49.42,7.56,19.85,31.981,29.024,3.91
9763,2025/3/13 4:10,0,14.4,2.074,3.04,0.198,3.4,49.3,7.56,19.57,31.581,29.065,4.34
9764,2025/3/13 4:20,0,14.4,1.981,3.21,0.2,3.47,50.22,7.56,19.19,31.018,28.996,4.07
9765,2025/3/13 4:30,0,14.4,1.15,3.21,0.2,3.47,50.1,7.56,18.88,30.561,29.038,4.3
9766,2025/3/13 4:40,0,14.4,0.802,3.36,0.2,3.57,51.32,7.57,18.32,29.735,28.973,4.12
9767,2025/3/13 4:50,0,14.4,1.719,3.46,0.202,3.59,51.53,7.56,17.96,29.205,28.976,4.15
9768,2025/3/13 5:00,0,14.4,2.199,3.54,0.2,3.65,52.23,7.57,17.48,28.498,28.938,4.04
9769,2025/3/13 5:10,0,14.4,1.673,3.69,0.195,3.66,52.24,7.57,17.33,28.278,28.928,4.06
9770,2025/3/13 5:20,0,14.4,1.914,3.83,0.195,3.65,52.17,7.56,17.71,28.837,28.838,5.59
9771,2025/3/13 5:30,0,14.4,1.892,3.66,0.195,3.68,52.64,7.58,17.99,29.243,28.814,5.52
9772,2025/3/13 5:40,0,14.4,2.142,3.25,0.195,3.6,51.85,7.57,18.79,30.435,28.849,5.24
9773,2025/3/13 5:50,0,14.4,1.986,3.25,0.198,3.67,52.67,7.57,18.4,29.844,28.755,4.45
9774,2025/3/13 6:00,0,14.4,1.801,2.9,0.199,3.6,51.84,7.58,19.56,31.559,28.683,4.43
9775,2025/3/13 6:10,0,14.4,1.91,2.78,0.198,3.5,50.7,7.58,20.18,32.461,28.723,3.54
9776,2025/3/13 6:20,0,14.4,1.852,2.65,0.198,3.36,49.18,7.59,22.01,35.109,28.759,6.76
9777,2025/3/13 6:30,0,14.4,2.175,2.6,0.196,3.28,48.25,7.59,23.16,36.763,28.74,11.26
9778,2025/3/13 6:40,0,14.4,2.09,2.37,0.199,3.29,48.73,7.61,24.59,38.799,28.663,9.77
9779,2025/3/13 6:50,0,14.4,1.82,2.15,0.203,3.36,49.77,7.63,24.74,39.015,28.656,7.57
9780,2025/3/13 7:00,1.2,15.6,1.008,2.24,0.204,3.39,50.41,7.64,24.82,39.14,28.854,8.31
9781,2025/3/13 7:10,4.32,19.92,0.864,2.41,0.207,3.4,50.67,7.65,24.95,39.323,28.826,12.14
9782,2025/3/13 7:20,4.8,24.72,0.898,2.51,0.209,3.4,50.7,7.65,25.1,39.531,28.826,13.44
9783,2025/3/13 7:30,4.8,29.52,1.905,3.01,0.203,3.52,52.5,7.67,25.48,40.069,28.712,23.25
9784,2025/3/13 7:40,4.8,34.32,2.43,2.95,0.203,3.65,54.46,7.7,26.02,40.822,28.617,19.31
9785,2025/3/13 7:50,4.8,39.12,2.506,3.33,0.202,3.71,55.38,7.71,26.41,41.369,28.582,29.77
9786,2025/3/13 8:00,3.6,42.72,2.51,2.96,0.202,3.84,57.47,7.74,26.87,42.015,28.487,20.93
9787,2025/3/13 8:10,0.48,43.2,2.238,2.84,0.204,4.02,60.11,7.78,27.35,42.683,28.35,16.62
9788,2025/3/13 8:20,0,43.2,1.747,3.22,0.205,4.11,61.5,7.8,27.68,43.135,28.221,28.5
9789,2025/3/13 8:30,0,43.2,2.028,3.12,0.211,4.27,63.91,7.83,28.07,43.684,28.1,28.78
9790,2025/3/13 8:40,0,43.2,2.645,3.27,0.215,4.5,67.3,7.88,28.64,44.466,27.941,31.25
9791,2025/3/13 8:50,0,43.2,2.959,3.15,0.218,4.68,70.1,7.92,29.11,45.11,27.849,28.33
9792,2025/3/13 9:00,0,43.2,2.508,3.11,0.225,4.86,72.9,7.96,29.59,45.773,27.774,25.22
9793,2025/3/13 9:10,0,43.2,2.263,3.18,0.229,4.96,74.54,8,29.93,46.24,27.753,23.5
9794,2025/3/13 9:20,0,43.2,1.633,3.12,0.229,5.05,75.95,8.04,30.32,46.783,27.722,26.62
9795,2025/3/13 9:30,0,43.2,2.57,3.3,0.238,5.07,76.31,8.05,30.45,46.964,27.724,25.64
9796,2025/3/13 9:40,0,43.2,1.684,3.23,0.236,5.12,77.28,8.08,30.68,47.282,27.769,21.96
9797,2025/3/13 9:50,0,43.2,1.596,2.85,0.235,5.17,78.19,8.1,30.86,47.532,27.802,16.8
9798,2025/3/13 10:00,0,43.2,1.81,2.88,0.233,5.2,78.73,8.12,31.01,47.732,27.832,13.11
9799,2025/3/13 10:10,0,43.2,1.673,2.35,0.231,5.21,79.04,8.15,31.14,47.913,27.902,11.32
9800,2025/3/13 10:20,0,43.2,2.423,2.42,0.226,5.22,79.44,8.16,31.23,48.05,28.021,10.16
9801,2025/3/13 10:30,0,43.2,2.346,2.17,0.223,5.23,79.61,8.17,31.25,48.069,28.087,7.49
9802,2025/3/13 10:40,0,43.2,2.405,2.65,0.216,5.24,79.92,8.18,31.3,48.153,28.136,8
9803,2025/3/13 10:50,0,43.2,2.262,2.38,0.21,5.26,80.29,8.19,31.31,48.167,28.167,7.74
9804,2025/3/13 11:00,0,43.2,2.118,2.52,0.208,5.25,80,8.18,31.33,48.187,28.169,7.05
9805,2025/3/13 11:10,0,43.2,2.29,2.23,0.207,5.24,79.79,8.2,31.28,48.123,28.124,6.55
9806,2025/3/13 11:20,0,43.2,3.039,2.05,0.207,5.05,76.7,8.16,31.05,47.793,28.006,9.45
9807,2025/3/13 11:30,0,43.2,2.969,2.66,0.204,4.97,75.49,8.13,31.03,47.768,28.033,9.49
9808,2025/3/13 11:40,0.96,44.16,3.029,2.82,0.209,4.91,74.6,8.11,30.98,47.704,28.023,10.64
9809,2025/3/13 11:50,2.4,46.56,1.98,2.66,0.217,4.86,73.72,8.08,30.78,47.43,28.057,14.02
9810,2025/3/13 12:00,2.4,48.96,1.902,2.84,0.217,4.83,73.3,8.06,30.63,47.22,28.08,14.48
9811,2025/3/13 12:10,2.4,51.36,1.682,2.9,0.213,4.78,72.41,8.02,30.42,46.929,28.093,14.76
9812,2025/3/13 12:20,2.4,53.76,1.656,2.9,0.218,4.76,72.02,8.02,30.2,46.63,28.088,14.39
