LOCATION_ID_BSA,LOCATION_NAME,Lat_GDA94,Long_GDA04,SURVEY_DATE,Time_HHMMSS,Depth_m,Data qualifier for Chlorophyll-a (ug/L),Chlorophyll-a (ug/L),Data qualifier for Secchi depth (metres),Secchi depth (metres),Data qualifier for Ammonia as N (mg/L),Ammonia as N (mg/L),Data qualifier for Nitrogen Oxides as N (mg/L),Nitrogen Oxides as N (mg/L),Data qualifier for Total Nitrogen as N (mg/L),Total Nitrogen as N (mg/L),Data qualifier for Organic Nitrogen as N (mg/L),Organic Nitrogen as N (mg/L),Data qualifier for Dissolved Oxygen concentration (mg/L),Dissolved Oxygen concentration (mg/L),Data qualifier for Dissolved Oxygen % saturation (%),Dissolved Oxygen % saturation (%),Data qualifier for pH (Unit),pH (Unit),Data qualifier for Filterable Reactive Phosphorus as P (mg/L),Filterable Reactive Phosphorus as P (mg/L),Data qualifier for Total Phosphorus as P (mg/L),Total Phosphorus as P (mg/L),Data qualifier for Salinity (PSU),Salinity (PSU),Data qualifier for Specific Conductance at 25 deg C (mS/cm),Specific Conductance at 25 deg C (mS/cm),Data qualifier for Temperature (deg C),Temperature (deg C),Data qualifier for Turbidity (NTU),Turbidity (NTU)
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,14/09/1995,95200,8,,,,,,,,,,,,,,7.2,,99.6,,8.21,,,,,,36.5,,55.1,,21,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/10/1995,100300,0.2,,,,3.2,,,,,,,,,,6.3,,90,,8.28,,,,,,36.3,,54.8,,22.4,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/10/1995,100300,2,,,,,,,,,,,,,,6.3,,89.2,,8.33,,,,,,36.4,,54.9,,22.3,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/10/1995,100300,4,,,,,,,,,,,,,,6.3,,89.5,,8.36,,,,,,36.5,,55,,22.3,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/10/1995,100300,6,,,,,,,,,,,,,,6.3,,89.5,,8.37,,,,,,36.5,,55,,22.3,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/10/1995,100300,8,,,,,,,,,,,,,,6.3,,90,,8.38,,,,,,36.5,,55,,22.3,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/11/1995,114300,0.2,,,,0.8,,,,,,,,,,6.6,,101.5,,8.3,,,,,,37.4,,56.2,,26.2,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/11/1995,114300,2,,,,,,,,,,,,,,6.7,,102.7,,8.28,,,,,,37.4,,56.2,,26.2,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/11/1995,114300,4,,,,,,,,,,,,,,6.7,,102.7,,8.26,,,,,,37.4,,56.2,,26.2,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/11/1995,114300,6,,,,,,,,,,,,,,6.5,,99.9,,8.24,,,,,,37.5,,56.3,,26.1,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/11/1995,114300,8,,,,,,,,,,,,,,6.5,,99.2,,8.25,,,,,,37.5,,56.4,,26.1,,5
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,7/12/1995,102500,0.2,,,,0.8,,,,,,,,,,5.9,,90.1,,8.11,,,,,,34,,51.7,,27.3,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,7/12/1995,102500,2,,,,,,,,,,,,,,6,,91.2,,8.15,,,,,,34.4,,52.3,,27.3,,11
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,7/12/1995,102500,4,,,,,,,,,,,,,,5.9,,91,,8.19,,,,,,35.7,,54,,27.1,,15
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,7/12/1995,102500,6,,,,,,,,,,,,,,5.9,,91.2,,8.2,,,,,,35.7,,54,,27.1,,17
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,7/12/1995,102500,8,,,,,,,,,,,,,,5.9,,90.9,,8.22,,,,,,35.8,,54.1,,27.1,,23
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/01/1996,141800,0.2,,,,1,,,,,,,,,,6.3,,86.8,,7.79,,,,,,12,,20.1,,28.5,,13
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/01/1996,141800,2,,,,,,,,,,,,,,6,,90.5,,8.04,,,,,,31.7,,48.5,,27.4,,18
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/01/1996,141800,4,,,,,,,,,,,,,,5.8,,88.6,,8.08,,,,,,34.1,,51.8,,27.2,,21
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/01/1996,141800,6,,,,,,,,,,,,,,6,,91.9,,8.13,,,,,,35,,53,,27.2,,35
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,6/02/1996,93800,0.2,,,,0.8,,,,,,,,,,5.9,,91.5,,8.25,,,,,,30.9,,47.5,,29.4,,8
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,6/02/1996,93800,10,,,,,,,,,,,,,,5.7,,90,,8.32,,,,,,35.8,,54.1,,29.1,,37
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,6/02/1996,93800,2,,,,,,,,,,,,,,5.8,,91.2,,8.29,,,,,,34.2,,52,,29,,14
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,6/02/1996,93800,4,,,,,,,,,,,,,,5.7,,90.8,,8.31,,,,,,35.4,,53.6,,29.3,,22
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,6/02/1996,93800,6,,,,,,,,,,,,,,5.7,,91.1,,8.32,,,,,,35.7,,54,,29.1,,23
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,6/02/1996,93800,8,,,,,,,,,,,,,,5.7,,90.1,,8.32,,,,,,35.8,,54.1,,29.1,,26
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/03/1996,90500,0.2,,,,0.7,,,,,,,,,,6.2,,92.6,,8.18,,,,,,36.2,,54.6,,25.6,,7
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/03/1996,90500,2,,,,,,,,,,,,,,6.2,,93.7,,8.23,,,,,,36.3,,54.8,,25.6,,8
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/03/1996,90500,4,,,,,,,,,,,,,,6.2,,93.9,,8.24,,,,,,36.3,,54.8,,25.6,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/03/1996,90500,6,,,,,,,,,,,,,,6.2,,93.6,,8.25,,,,,,36.4,,54.8,,25.6,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/03/1996,90500,8,,,,,,,,,,,,,,6.2,,93.8,,8.25,,,,,,36.3,,54.8,,25.6,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,19/04/1996,102400,0.2,,,,2,,,,,,,,,,6.3,,93.9,,7.88,,,,,,37.6,,56.5,,25.06,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,19/04/1996,102400,2,,,,,,,,,,,,,,6.2,,93.4,,7.88,,,,,,37.7,,56.6,,25,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,19/04/1996,102400,4,,,,,,,,,,,,,,6.2,,92.4,,7.89,,,,,,37.7,,56.6,,24.81,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/05/1996,123800,0.2,,,,0.5,,,,,,,,,,5.8,,80.5,,8.1,,,,,,31.7,,48.5,,22.8,,21
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/05/1996,123800,2,,,,,,,,,,,,,,5.9,,81.7,,8.11,,,,,,31.8,,48.7,,22.8,,24
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/05/1996,123800,4,,,,,,,,,,,,,,5.9,,82.3,,8.14,,,,,,32.4,,49.5,,22.7,,27
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/05/1996,123800,6,,,,,,,,,,,,,,5.9,,82.2,,8.17,,,,,,32.9,,50.3,,22.7,,33
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,16/05/1996,123800,8,,,,,,,,,,,,,,5.9,,83.3,,8.19,,,,,,33.7,,51.3,,22.6,,35
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,0.2,,,,1.2,,,,,,,,,,7.4,,99.5,,8.23,,,,,,34.6,,52.5,,19.9,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,10,,,,,,,,,,,,,,7.1,,95.5,,8.27,,,,,,35.3,,53.4,,19.5,,5
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,10.5,,,,,,,,,,,,,,7.1,,95.6,,8.28,,,,,,35.2,,53.4,,19.5,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,2,,,,,,,,,,,,,,7.3,,97.4,,8.24,,,,,,35,,53,,19.5,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,4,,,,,,,,,,,,,,7.2,,96.2,,8.24,,,,,,35.2,,53.3,,19.4,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,6,,,,,,,,,,,,,,7.1,,95.7,,8.26,,,,,,35.2,,53.3,,19.5,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/06/1996,110600,8,,,,,,,,,,,,,,7.1,,95.8,,8.26,,,,,,35.2,,53.3,,19.5,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/07/1996,111000,0.2,,,,2,,,,,,,,,,7.4,,93.7,,7.89,,,,,,36.3,,54.8,,16.38,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/07/1996,111000,2,,,,,,,,,,,,,,7.2,,91.7,,7.89,,,,,,36.3,,54.8,,16.08,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/07/1996,111000,4,,,,,,,,,,,,,,7.2,,90.9,,7.89,,,,,,36.3,,54.8,,15.88,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/07/1996,111000,4.5,,,,,,,,,,,,,,7.2,,91.1,,7.89,,,,,,36.3,,54.8,,15.89,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/08/1996,95100,0.2,,,,1.4,,,,,,,,,,7.2,,95.3,,8.15,,,,,,35.4,,53.6,,18.5,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/08/1996,95100,10,,,,,,,,,,,,,,7.4,,96.5,,8.19,,,,,,35.3,,53.5,,18.3,,23
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/08/1996,95100,2,,,,,,,,,,,,,,7.3,,96.3,,8.17,,,,,,35.7,,54,,18.4,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/08/1996,95100,4,,,,,,,,,,,,,,7.3,,96.3,,8.18,,,,,,35.4,,53.6,,18.4,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/08/1996,95100,6,,,,,,,,,,,,,,7.3,,96,,8.18,,,,,,35.3,,53.4,,18.4,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/08/1996,95100,8,,,,,,,,,,,,,,7.3,,95.7,,8.19,,,,,,35.4,,53.6,,18.3,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,26/09/1996,95600,0.2,,,,1.1,,,,,,,,,,6.6,,92.4,,8.36,,,,,,36,,54.4,,21.6,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,26/09/1996,95600,10,,,,,,,,,,,,,,6.6,,91.8,,8.53,,,,,,36,,54.4,,21.6,,12
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,26/09/1996,95600,2,,,,,,,,,,,,,,6.5,,91.6,,8.42,,,,,,36,,54.4,,21.6,,11
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,26/09/1996,95600,4,,,,,,,,,,,,,,6.6,,91.8,,8.47,,,,,,36,,54.4,,21.6,,13
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,26/09/1996,95600,6,,,,,,,,,,,,,,6.6,,92.2,,8.5,,,,,,36,,54.4,,21.6,,12
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,26/09/1996,95600,8,,,,,,,,,,,,,,6.6,,92.2,,8.52,,,,,,36,,54.4,,21.6,,12
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,22/10/1996,91600,0.2,,,,0.8,,,,,,,,,,6.9,,98,,8.16,,,,,,34.2,,52,,23.2,,7
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,22/10/1996,91600,2,,,,,,,,,,,,,,6.8,,96.6,,8.19,,,,,,34.4,,52.3,,23.1,,8
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,22/10/1996,91600,4,,,,,,,,,,,,,,6.7,,95.8,,8.22,,,,,,35.1,,53.2,,22.9,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,22/10/1996,91600,6,,,,,,,,,,,,,,6.7,,95.7,,8.23,,,,,,35.2,,53.3,,22.9,,14
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,22/10/1996,91600,8,,,,,,,,,,,,,,6.7,,95.6,,8.24,,,,,,35.3,,53.5,,22.8,,12
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,22/10/1996,91600,9,,,,,,,,,,,,,,6.7,,95.1,,8.25,,,,,,35.3,,53.5,,22.8,,16
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/11/1996,90400,0.2,,,,0.7,,,,,,,,,,6.3,,93.7,,7.93,,,,,,37.3,,56.1,,24.93,,7
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/11/1996,90400,2,,,,,,,,,,,,,,6.2,,92.8,,7.94,,,,,,37.3,,56.1,,24.94,,12
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/11/1996,90400,4,,,,,,,,,,,,,,6.2,,92.6,,7.95,,,,,,37.3,,56.1,,24.93,,12
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/11/1996,90400,6,,,,,,,,,,,,,,6.2,,92,,7.95,,,,,,37.1,,55.8,,24.87,,13
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/12/1996,93500,0.2,,,,1.2,,,,,,,,,,6.2,,93.5,,8.38,,,,,,35.7,,54,,26.4,,6
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/12/1996,93500,2,,,,,,,,,,,,,,6.2,,93.5,,8.38,,,,,,35.8,,54.2,,26.4,,8
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/12/1996,93500,4,,,,,,,,,,,,,,6.1,,93.1,,8.39,,,,,,35.9,,54.3,,26.3,,7
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/12/1996,93500,6,,,,,,,,,,,,,,6.1,,93.2,,8.39,,,,,,35.9,,54.2,,26.3,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/12/1996,93500,8,,,,,,,,,,,,,,6.1,,93.2,,8.38,,,,,,35.9,,54.2,,26.3,,16
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,23/01/1997,94700,0.2,,,,2.4,,,,,,,,,,6.3,,94.1,,8.05,,,,,,35.8,,54.1,,25.58,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,23/01/1997,94700,2,,,,,,,,,,,,,,6.2,,93.2,,8.06,,,,,,35.8,,54.1,,25.52,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,23/01/1997,94700,4,,,,,,,,,,,,,,6.2,,92.7,,8.06,,,,,,35.8,,54.1,,25.5,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,23/01/1997,94700,6,,,,,,,,,,,,,,6.1,,91.5,,8.06,,,,,,35.9,,54.2,,25.2,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/02/1997,92300,0.2,,,,1.6,,,,,,,,,,5.8,,91.7,,8.33,,,,,,36.5,,55,,29,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/02/1997,92300,2,,,,,,,,,,,,,,5.8,,92.8,,8.33,,,,,,36.6,,55.1,,29,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/02/1997,92300,4,,,,,,,,,,,,,,5.8,,92.5,,8.33,,,,,,36.6,,55.2,,29,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/02/1997,92300,6,,,,,,,,,,,,,,5.8,,92.6,,8.34,,,,,,36.5,,55.1,,29,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,18/02/1997,92300,8,,,,,,,,,,,,,,5.8,,92.6,,8.34,,,,,,36.5,,55.1,,29,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/03/1997,91900,0.2,,,,0.7,,,,,,,,,,6.1,,90.7,,8.2,,,,,,36,,54.4,,25,,6
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/03/1997,91900,10,,,,,,,,,,,,,,6,,89.3,,8.2,,,,,,36.3,,54.8,,25,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/03/1997,91900,2,,,,,,,,,,,,,,6.1,,90.3,,8.2,,,,,,36,,54.4,,25,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/03/1997,91900,4,,,,,,,,,,,,,,6.1,,90.3,,8.2,,,,,,35.9,,54.3,,25,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/03/1997,91900,6,,,,,,,,,,,,,,6.1,,90.2,,8.2,,,,,,35.9,,54.3,,25,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,13/03/1997,91900,8,,,,,,,,,,,,,,6,,89.7,,8.2,,,,,,36.2,,54.7,,25,,8
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/04/1997,110900,0.2,,,,2,,,,,,,,,,6.2,,90.5,,8.28,,,,,,35.9,,54.2,,24.5,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/04/1997,110900,2,,,,,,,,,,,,,,6.2,,90.6,,8.29,,,,,,35.9,,54.2,,24.5,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/04/1997,110900,4,,,,,,,,,,,,,,6.1,,90.2,,8.3,,,,,,35.9,,54.2,,24.5,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,10/04/1997,110900,5.5,,,,,,,,,,,,,,6.1,,89.7,,8.31,,,,,,35.9,,54.3,,24.5,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,15/05/1997,131700,0.2,,,,4.6,,,,,,,,,,6.6,,92.4,,8.4,,,,,,36.2,,54.6,,21.5,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,15/05/1997,131700,2,,,,,,,,,,,,,,6.6,,92.1,,8.4,,,,,,36.2,,54.7,,21.5,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,15/05/1997,131700,4,,,,,,,,,,,,,,6.6,,92,,8.4,,,,,,36.2,,54.7,,21.5,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,15/05/1997,131700,6,,,,,,,,,,,,,,6.6,,91.8,,8.39,,,,,,36.2,,54.7,,21.5,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,15/05/1997,131700,8,,,,,,,,,,,,,,6.6,,92.2,,8.39,,,,,,36.3,,54.8,,21.4,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,15/05/1997,131700,9.5,,,,,,,,,,,,,,6.6,,92.6,,8.39,,,,,,36.4,,54.8,,21.4,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/06/1997,105100,0.2,,,,1.2,,,,,,,,,,7,,95.7,,8.11,,,,,,35.3,,53.5,,20.3,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/06/1997,105100,10,,,,,,,,,,,,,,6.9,,93.8,,8.12,,,,,,35.4,,53.6,,20.22,,4
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/06/1997,105100,2,,,,,,,,,,,,,,7,,95.5,,8.11,,,,,,35.4,,53.6,,20.3,,0
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/06/1997,105100,4,,,,,,,,,,,,,,7,,95,,8.11,,,,,,35.4,,53.6,,20.23,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/06/1997,105100,6,,,,,,,,,,,,,,6.9,,94.1,,8.12,,,,,,35.4,,53.6,,20.24,,2
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,5/06/1997,105100,8,,,,,,,,,,,,,,6.9,,93.8,,8.12,,,,,,35.4,,53.6,,20.22,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,17/07/1997,90500,0.2,,,,3.3,,,,,,,,,,7.2,,94.5,,8.13,,,,,,35.1,,53.2,,18.3,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,17/07/1997,90500,2,,,,,,,,,,,,,,7.2,,94.3,,8.13,,,,,,35.1,,53.2,,18.32,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,17/07/1997,90500,4,,,,,,,,,,,,,,7.2,,94.3,,8.14,,,,,,35.1,,53.2,,18.3,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,17/07/1997,90500,6,,,,,,,,,,,,,,7.1,,92.5,,8.14,,,,,,35.1,,53.2,,18.06,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,17/07/1997,90500,8,,,,,,,,,,,,,,7.1,,92.6,,8.14,,,,,,35.1,,53.2,,18.06,,3
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/08/1997,112400,0.2,,,,2.6,,,,,,,,,,6.9,,93.4,,8.24,,,,,,36.1,,54.5,,20,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/08/1997,112400,10,,,,,,,,,,,,,,6.9,,94.3,,8.28,,,,,,36.1,,54.5,,19.9,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/08/1997,112400,2,,,,,,,,,,,,,,6.9,,94.3,,8.25,,,,,,36.1,,54.4,,20,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/08/1997,112400,4,,,,,,,,,,,,,,6.9,,94,,8.26,,,,,,36,,54.4,,20,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/08/1997,112400,6,,,,,,,,,,,,,,6.9,,94.4,,8.26,,,,,,36.1,,54.5,,19.9,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,21/08/1997,112400,8,,,,,,,,,,,,,,7,,94.5,,8.27,,,,,,36.1,,54.5,,19.9,,1
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/09/1997,100000,0.2,,,,1.4,,,,,,,,,,6.3,,90.4,,7.98,,,,,,35.6,,53.8,,23.47,,7
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/09/1997,100000,2,,,,,,,,,,,,,,6.3,,90.6,,7.98,,,,,,35.6,,53.8,,23.47,,5
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/09/1997,100000,4,,,,,,,,,,,,,,6.2,,89.8,,7.99,,,,,,35.6,,53.8,,23.47,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/09/1997,100000,6,,,,,,,,,,,,,,6.3,,91,,8,,,,,,35.6,,53.8,,23.43,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/09/1997,100000,8,,,,,,,,,,,,,,6.3,,90.6,,8,,,,,,35.6,,53.8,,23.42,,10
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/09/1997,100000,9,,,,,,,,,,,,,,6.2,,89.8,,8,,,,,,35.6,,53.8,,23.42,,14
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/10/1997,94400,0.2,,,,1.9,,,,,,,,,,6.6,,95.7,,8.01,,,,,,36.9,,55.5,,23.66,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/10/1997,94400,2,,,,,,,,,,,,,,6.5,,94.7,,8.01,,,,,,36.9,,55.5,,23.56,,8
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/10/1997,94400,4,,,,,,,,,,,,,,6.5,,94.2,,8.01,,,,,,36.9,,55.5,,23.53,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/10/1997,94400,6,,,,,,,,,,,,,,6.4,,93.7,,8.01,,,,,,36.9,,55.5,,23.51,,9
1.36E+12,BURNETT RIVER 0.0km AT MOUTH,-24.75416667,152.4088889,29/10/1997,94400,7,,,,,,,,,,,,,,6.4,,93.6,,8.01,,,,,,36.9,,55.5,,23.5,,10
