Timestamp,Record,EXO ChlugL,EXO ChlugL [Quality],EXO Depthm,EXO Depthm [Quality],EXO DOmgL,EXO DOmgL [Quality],EXO DOPerSat,EXO DOPerSat [Quality],EXO fDOMRFU,EXO fDOMRFU [Quality],EXO pH,EXO pH [Quality],EXO Salpsu,EXO Salpsu [Quality],EXO SpCondmScm,EXO SpCondmScm [Quality],EXO TempC,EXO TempC [Quality],EXO TSSmgL,EXO TSSmgL [Quality],EXO TurbNTU,EXO TurbNTU [Quality],OPUS1 MeasureTime,OPUS1 MeasureTime [Quality],OPUS1000 N NO3,OPUS1000 N NO3 [Quality],OPUS1004 CODeq,OPUS1004 CODeq [Quality],OPUS1014 TOCeq,OPUS1014 TOCeq [Quality],OPUS1016 TSSeq,OPUS1016 TSSeq [Quality],OPUS1032 SAC254,OPUS1032 SAC254 [Quality],OPUS1034 Abs360,OPUS1034 Abs360 [Quality],OPUS1036 Abs210,OPUS1036 Abs210 [Quality],OPUS1038 FitError,OPUS1038 FitError [Quality],OPUS1042 Abs254,OPUS1042 Abs254 [Quality],OPUS1052 COD SACeq,OPUS1052 COD SACeq [Quality],OPUS1060 SQI,OPUS1060 SQI [Quality],,,,,,,,,,,,,,,,,,,,,,
Units,,ug/L,,m,,mg/L,,%,,RFU,,,,psu,,mS/cm,,c,,mg/L,,,NTU,,,mg/L,,mg/L,,mg/L,,mg/L,,1/m,,,,,,,,,,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 5:00,200972,2.15,,0.145,,4.15,,63.3,,11.42,,7.88,,27.24,,42.568,,29.523,,0,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 5:10,200973,1.91,,0.145,,4.23,,64.44,,11.29,,7.89,,27.25,,42.579,,29.463,,0,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 5:20,200974,1.86,,0.145,,4.36,,66.26,,11.83,,7.88,,26.93,,42.13,,29.44,,0,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 5:30,200975,1.99,,0.146,,4.4,,66.98,,11.4,,7.89,,27.28,,42.624,,29.471,,0,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 5:40,200976,1.76,,0.148,,4.17,,63.21,,12.25,,7.85,,26.58,,41.644,,29.424,,0,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 5:50,200977,1.81,,0.152,,3.89,,58.89,,12.7,,7.82,,26.31,,41.26,,29.426,,0,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 6:00,200978,1.71,,0.151,,4,,60.51,,12.72,,7.82,,26.27,,41.198,,29.417,,0,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 6:10,200979,1.85,,0.155,,3.62,,54.69,,13.33,,7.77,,25.92,,40.713,,29.332,,0,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 6:20,200980,1.77,,0.157,,3.53,,53.18,,13.68,,7.75,,25.73,,40.439,,29.293,,0,,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 6:30,200981,1.5,,0.162,,3.68,,55.67,,13.63,,7.77,,25.65,,40.341,,29.54,,0,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 6:40,200982,1.54,,0.167,,3.51,,52.93,,14.15,,7.74,,25.24,,39.757,,29.535,,0,,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 6:50,200983,1.6,,0.165,,3.4,,51.18,,14.53,,7.72,,24.94,,39.335,,29.483,,0,,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 7:00,200984,1.57,,0.165,,3.36,,50.53,,14.56,,7.71,,24.92,,39.307,,29.511,,0,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 7:10,200985,1.74,,0.165,,3.29,,49.4,,14.86,,7.71,,24.7,,38.995,,29.516,,0,,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 7:20,200986,1.78,,0.164,,3.2,,48.02,,15.27,,7.69,,24.35,,38.484,,29.467,,0,,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 7:30,200987,1.95,,0.165,,3.15,,47.09,,15.53,,7.68,,24.1,,38.138,,29.434,,0,,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 7:40,200988,2.02,,0.163,,3.11,,46.42,,15.71,,7.67,,23.99,,37.977,,29.417,,0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 7:50,200989,1.98,,0.164,,3.08,,45.96,,15.95,,7.66,,23.8,,37.701,,29.387,,0,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 8:00,200990,2.02,,0.163,,3.03,,45.25,,16.19,,7.66,,23.64,,37.468,,29.405,,0,,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 8:10,200991,2.04,,0.161,,3,,44.72,,16.41,,7.65,,23.48,,37.248,,29.43,,0,,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 8:20,200992,2,,0.163,,3.01,,44.88,,16.51,,7.64,,23.35,,37.061,,29.426,,0,,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 8:30,200993,2,,0.161,,2.95,,43.93,,16.73,,7.65,,23.32,,37.015,,29.452,,0,,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 8:40,200994,1.83,,0.164,,2.99,,44.55,,16.72,,7.65,,23.12,,36.732,,29.493,,0,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 8:50,200995,1.93,,0.166,,2.92,,43.48,,16.98,,7.64,,23,,36.555,,29.502,,0,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 9:00,200996,1.91,,0.166,,2.94,,43.76,,17.25,,7.64,,22.93,,36.464,,29.525,,0,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 9:10,200997,1.91,,0.166,,2.92,,43.44,,17.28,,7.65,,22.73,,36.178,,29.53,,0,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 9:20,200998,1.91,,0.169,,2.99,,44.53,,17.1,,7.64,,22.52,,35.879,,29.672,,0,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 9:30,200999,1.99,,0.171,,2.92,,43.36,,17.45,,7.63,,22.39,,35.688,,29.639,,0,,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 9:40,201000,1.82,,0.171,,2.95,,43.79,,17.57,,7.63,,22.27,,35.522,,29.665,,0,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 9:50,201001,1.97,,0.172,,2.92,,43.29,,17.94,,7.63,,22.15,,35.346,,29.612,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 10:00,201002,1.95,,0.174,,2.92,,43.32,,18.15,,7.62,,22.04,,35.185,,29.597,,0,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 10:10,201003,1.9,,0.171,,2.96,,43.93,,18.05,,7.62,,21.88,,34.953,,29.683,,0,,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 10:20,201004,2.19,,0.171,,2.94,,43.62,,19.35,,7.61,,21.74,,34.759,,29.688,,0,,56.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 10:30,201005,2,,0.172,,2.97,,44.03,,18.22,,7.61,,21.58,,34.519,,29.757,,0,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 10:40,201006,2.01,,0.171,,2.96,,43.92,,18.46,,7.61,,21.45,,34.336,,29.744,,0,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 10:50,201007,2.06,,0.172,,3.01,,44.55,,18.44,,7.6,,21.29,,34.105,,29.81,,0,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:00,201008,2.16,,0.171,,3.03,,44.92,,18.5,,7.59,,21.17,,33.939,,29.851,,0,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:10,201009,2.22,,0.17,,3.07,,45.48,,18.51,,7.59,,21.08,,33.81,,29.895,,0,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:20,201010,2.12,,0.169,,3.08,,45.63,,18.53,,7.6,,21.02,,33.714,,29.927,,0,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:30,201011,2.19,,0.167,,3.12,,46.3,,18.45,,7.59,,20.96,,33.641,,30.006,,0,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:40,201012,2.11,,0.167,,3.15,,46.72,,18.41,,7.6,,20.94,,33.604,,30.054,,0,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:50,201013,2.24,,0.166,,3.18,,47.31,,18.31,,7.59,,20.93,,33.598,,30.113,,0,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 11:50,201014,2.24,,0.166,,3.18,,47.31,,18.31,,7.59,,20.93,,33.598,,30.113,,0,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 12:00,201015,2.24,,0.164,,3.22,,47.96,,18.16,,7.6,,20.96,,33.648,,30.198,,0,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 12:10,201016,2.2,,0.16,,3.28,,48.95,,18.16,,7.6,,20.83,,33.459,,30.289,,0,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 12:20,201017,2.21,,0.158,,3.3,,49.25,,18.07,,7.6,,20.9,,33.559,,30.35,,0,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 12:30,201018,2.32,,0.162,,3.33,,49.66,,18.22,,7.61,,20.74,,33.337,,30.378,,0,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 12:40,201019,2.42,,0.159,,3.33,,49.69,,18.22,,7.59,,20.83,,33.462,,30.356,,0,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 12:50,201020,2.45,,0.16,,3.33,,49.73,,18.24,,7.59,,20.81,,33.428,,30.344,,0,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 13:00,201021,2.46,,0.157,,3.34,,49.82,,18.24,,7.59,,20.87,,33.51,,30.324,,0,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 13:10,201022,2.39,,0.155,,3.34,,49.79,,18.23,,7.58,,20.9,,33.559,,30.343,,0,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 13:20,201023,2.56,,0.154,,3.39,,50.69,,18.12,,7.6,,20.97,,33.663,,30.4,,0,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 13:30,201024,2.6,,0.15,,3.38,,50.46,,18.01,,7.6,,21.04,,33.759,,30.387,,0,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 13:40,201025,2.6,,0.149,,3.39,,50.67,,17.86,,7.6,,21.11,,33.871,,30.433,,0,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 13:50,201026,2.64,,0.143,,3.46,,51.75,,17.76,,7.62,,21.14,,33.917,,30.488,,0,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 14:00,201027,2.71,,0.145,,3.49,,52.36,,17.72,,7.61,,21.23,,34.051,,30.519,,0,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 14:10,201028,2.6,,0.141,,3.51,,52.63,,17.63,,7.62,,21.34,,34.209,,30.515,,0,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 14:20,201029,2.68,,0.137,,3.58,,53.7,,17.49,,7.62,,21.39,,34.275,,30.556,,0,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 14:30,201030,2.77,,0.139,,3.64,,54.65,,17.42,,7.63,,21.44,,34.354,,30.591,,0,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 14:40,201031,2.86,,0.137,,3.64,,54.67,,17.35,,7.63,,21.49,,34.423,,30.607,,0,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 14:50,201032,2.92,,0.135,,3.73,,56.09,,17.23,,7.64,,21.51,,34.455,,30.664,,0,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 15:00,201033,3.11,,0.133,,3.77,,56.79,,17.11,,7.65,,21.5,,34.446,,30.726,,0,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 15:10,201034,3.09,,0.132,,3.81,,57.52,,17.08,,7.66,,21.48,,34.42,,30.821,,0,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 15:20,201035,3.07,,0.127,,3.82,,57.72,,16.99,,7.65,,21.53,,34.491,,30.821,,0,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 15:30,201036,3.11,,0.13,,3.87,,58.45,,16.97,,7.65,,21.57,,34.555,,30.868,,0,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 15:40,201037,3.08,,0.13,,3.98,,60.28,,16.78,,7.66,,21.54,,34.506,,30.979,,0,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 15:50,201038,3.29,,0.128,,3.96,,59.8,,16.97,,7.67,,21.42,,34.336,,30.95,,0,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 16:00,201039,3.29,,0.127,,3.93,,59.32,,16.94,,7.66,,21.5,,34.445,,30.882,,0,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 16:10,201040,3.37,,0.126,,3.9,,58.94,,16.86,,7.66,,21.63,,34.646,,30.873,,0,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 16:20,201041,2.15,,0.128,,3.96,,59.97,,16.68,,7.66,,21.66,,34.688,,30.909,,0,,956.06,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 16:30,201042,3.33,,0.129,,3.98,,60.13,,16.74,,7.67,,21.72,,34.771,,30.899,,0,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 16:40,201043,2.98,,0.127,,4.1,,62.33,,16.27,,7.69,,21.85,,34.961,,31.138,,0,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 16:50,201044,2.86,,0.129,,4.08,,62.02,,16.18,,7.68,,21.97,,35.142,,31.095,,0,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 17:00,201045,2.8,,0.128,,4.08,,62.03,,16.28,,7.68,,21.9,,35.04,,31.107,,0,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 17:10,201046,2.87,,0.129,,4.12,,62.42,,16.53,,7.69,,21.76,,34.828,,30.985,,0,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 17:20,201047,2.74,,0.131,,4.09,,62.01,,16.44,,7.68,,21.85,,34.957,,30.957,,0,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 17:30,201048,2.81,,0.132,,4.07,,61.72,,16.4,,7.68,,21.91,,35.051,,30.938,,0,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 17:40,201049,2.76,,0.133,,4.05,,61.43,,16.4,,7.68,,21.93,,35.073,,30.938,,0,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 17:50,201050,2.64,,0.135,,4.06,,61.52,,16.44,,7.69,,21.97,,35.133,,30.897,,0,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 18:00,201051,2.77,,0.136,,4.03,,60.91,,16.53,,7.68,,22,,35.17,,30.754,,0,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 18:10,201052,2.78,,0.136,,4.03,,61.01,,16.44,,7.68,,22.04,,35.236,,30.832,,0,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 18:20,201053,2.94,,0.136,,4.02,,60.84,,16.4,,7.68,,22.1,,35.316,,30.752,,0,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 18:30,201054,2.66,,0.139,,4.01,,60.57,,0.25,,7.68,,22.13,,35.347,,30.638,,0,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 18:40,201055,3.08,,0.139,,4,,60.22,,16.52,,7.68,,22.13,,35.348,,30.521,,0,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 18:50,201056,3.19,,0.139,,3.94,,59.25,,16.74,,7.68,,22.09,,35.29,,30.349,,0,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 19:00,201057,3.49,,0.14,,3.82,,57.39,,16.79,,7.66,,22.12,,35.329,,30.37,,0,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 19:10,201058,3.63,,0.141,,3.72,,55.77,,16.93,,7.65,,22.16,,35.384,,30.25,,0,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 19:20,201059,3.88,,0.142,,3.72,,55.66,,17.21,,7.65,,22.08,,35.264,,30.095,,0,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 19:30,201060,3.59,,0.143,,3.77,,56.37,,17.18,,7.67,,22.07,,35.25,,30.142,,0,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 19:40,201061,3.46,,0.143,,3.7,,55.63,,17.05,,7.65,,22.05,,35.226,,30.437,,0,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 19:50,201062,3.47,,0.143,,3.66,,54.91,,17.41,,7.64,,21.72,,34.752,,30.388,,0,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 20:00,201063,3.48,,0.142,,3.61,,54.19,,17.61,,7.63,,21.56,,34.518,,30.403,,0,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 20:10,201064,3.73,,0.142,,3.81,,57,,17.87,,7.65,,21.16,,33.94,,30.339,,0,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 20:20,201065,4.14,,0.141,,3.84,,57.35,,18.26,,7.64,,20.75,,33.342,,30.413,,0,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 20:30,201066,4.27,,0.144,,3.7,,55.19,,18.57,,7.63,,20.56,,33.064,,30.388,,0,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 20:40,201067,4.25,,0.146,,3.72,,55.35,,18.75,,7.62,,20.31,,32.71,,30.432,,0,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 20:50,201068,4.15,,0.144,,3.67,,54.61,,18.82,,7.61,,20.23,,32.589,,30.457,,0,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 21:00,201069,3.93,,0.14,,3.57,,53.06,,19.06,,7.6,,20.14,,32.456,,30.437,,0,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 21:10,201070,4.01,,0.143,,3.59,,53.3,,19.26,,7.59,,19.91,,32.114,,30.398,,0,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 21:20,201071,3.96,,0.148,,3.62,,53.74,,19.55,,7.6,,19.58,,31.633,,30.405,,0,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 21:30,201072,3.87,,0.151,,3.63,,53.78,,19.81,,7.58,,19.23,,31.124,,30.456,,0,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 21:40,201073,3.79,,0.152,,3.52,,52.19,,19.83,,7.58,,19.22,,31.119,,30.537,,0,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 21:50,201074,3.69,,0.151,,3.53,,52.29,,20,,7.58,,18.95,,30.721,,30.533,,0,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 22:00,201075,3.87,,0.15,,3.62,,53.52,,20.38,,7.58,,18.56,,30.144,,30.558,,0,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 22:10,201076,4.09,,0.149,,3.77,,55.55,,20.77,,7.58,,17.95,,29.245,,30.501,,0,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 22:20,201077,4.03,,0.151,,3.87,,56.82,,21.51,,7.58,,16.87,,27.648,,30.627,,0,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 22:30,201078,4.12,,0.152,,3.93,,57.45,,21.9,,7.58,,16.33,,26.837,,30.68,,0,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 22:40,201079,3.99,,0.15,,3.89,,56.94,,21.91,,7.57,,16.26,,26.729,,30.693,,0,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 22:50,201080,3.99,,0.147,,3.87,,56.62,,21.99,,7.57,,16.31,,26.806,,30.664,,0,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 23:00,201081,4.01,,0.145,,3.95,,57.67,,22.46,,7.57,,15.65,,25.82,,30.708,,0,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 23:10,201082,4.04,,0.143,,3.88,,56.59,,22.43,,7.56,,15.7,,25.891,,30.746,,0,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 23:20,201083,4.01,,0.141,,3.91,,57.02,,22.55,,7.56,,15.57,,25.7,,30.694,,0,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 23:30,201084,4.15,,0.14,,3.94,,57.29,,22.79,,7.57,,15.2,,25.143,,30.73,,0,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 23:40,201085,4.1,,0.14,,3.96,,57.48,,23.03,,7.56,,14.86,,24.626,,30.688,,0,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/6 23:50,201086,4.01,,0.138,,3.99,,57.82,,23.21,,7.56,,14.64,,24.296,,30.639,,0,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/7 0:00,201087,4.13,,0.138,,4.02,,58.09,,23.45,,7.56,,14.41,,23.938,,30.586,,0,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/3/7 0:10,201088,4.16,,0.137,,4.03,,58.1,,23.72,,7.56,,14.04,,23.373,,30.543,,0,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
